business_id,name,address,city,state,type,statut,date_statut,latitude,longitude,x,y,gps,original_gps,corrected,correction_method
14526,SUSHI TENKI RESTAURANT INC.,1615   Avenue Dollard ,LaSalle,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20091117,45.428242,-73.62986,294638.5,5032042.42,"45.4283622,-73.6293295","45.4283622,-73.6293295",False,
344,BOUTIQUE PETIT CALIN,2721   Rue Everett ,Montréal,"Québec, Canada",Magasin à rayons,Fermé,20111219,45.557638,-73.601738,296857.29,5046419.08,"45.5578237,-73.6017537","45.5578237,-73.6017537",False,
13969,SECOND CUP,990   Boulevard Saint-Jean ,Pointe-Claire,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20090609,45.469427,-73.831195,278903.02,5036664.4,"45.4691437,-73.8315803","45.4691437,-73.8315803",False,
2146,ESSO,9777   Avenue Papineau ,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20190206,45.565593,-73.647135,293314.69,5047308.59,"45.5659467,-73.6468225","45.5659467,-73.6468225",False,
696,REGAL D'ASIE / RESTAURANT TA PROM,6299   Rue Saint-Hubert ,Montréal,"Québec, Canada",Restaurant,Fermé,20200814,45.535334,-73.601337,296885.42,5043940.35,"45.5354375,-73.6011882","45.5354375,-73.6011882",False,
2158,FRANK SUPREME,312   Chemin La Ronde ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20090617,45.521474,-73.5348,302081.37,5042395.62,"46.4657519,-72.8900013","46.4657519,-72.8900013",False,
7572,CONFUSION TAPAS DU MONDE (LES INDECIS),1635   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20131010,45.514903,-73.563044,299874.41,5041666.8,"45.5151265,-73.5630941","45.5151265,-73.5630941",False,
13974,DEPANNEUR G.H.,5118   Rue Charleroi ,Montréal-Nord,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20100118,45.599734,-73.625563,295004.58,5051099.9,,,False,
2164,RESTAURANT LA BELLE PROVINCE,3850   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20090414,45.545984,-73.536971,301913.03,5045119.54,"45.5457361,-73.536613","45.5457361,-73.536613",False,
13976,PHARMACIE UNIPRIX NGUYEN,4886   Boulevard Saint-Charles ,Pierrefonds,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20140516,45.466801,-73.874207,275538.44,5036387.33,"45.4667743,-73.8751169","45.4667743,-73.8751169",False,
13977,BAR SALON SHERBROOKE,9005   Rue Sherbrooke Est,Montréal,"Québec, Canada",Brasserie,Fermé,20111006,45.607456,-73.528589,302570.01,5051950.84,"45.6075913,-73.5288015","45.6075913,-73.5288015",False,
13978,L'ESPRIT CARNAVAL,123   Rue Commune Est,Montréal,"Québec, Canada",Casse-croûte,Fermé,20090825,45.506731,-73.552384,300706.7,5040758.03,"45.5068791,-73.552577","45.5068791,-73.552577",False,
14313,3 AMIGOS  RESTO/BAR,1657   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,19990818,45.494174,-73.578847,298637.47,5039364.29,"45.494302,-73.578929","45.494302,-73.578929",False,
1716,AU CHAUD LAPIN,1279   Avenue Mont-Royal Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20121026,45.529625,-73.577681,298732.36,5043303.83,,,False,
13753,DEPANNEUR 7 JOURS,6401   Boulevard Roi-René ,Anjou,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20121123,45.60925,-73.547922,301062.14,5052150.91,"45.609318,-73.5475415","45.609318,-73.5475415",False,
100642,ALIMENTATION MARTIN DUPLESSIS,8355   Rue Notre-Dame Est,Montréal,"Québec, Canada",Supermarché,Fermé changement d'exploitant,20210204,45.594529,-73.511283,303919.74,5050513.91,"45.5941418,-73.5114409","45.5941418,-73.5114409",False,
15177,CREMERIE ARC-EN-CIEL,3093   Avenue Émile-Journault ,Montréal,"Québec, Canada",Bar laitier,Fermé,20070911,45.56875,-73.625917,294971.56,5047656.59,"45.5688771,-73.6259936","45.5688771,-73.6259936",False,
15178,BAR T.C.,1433 A  Rue Crescent ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20091216,45.497576,-73.576492,298821.89,5039742.17,"45.3951142,-72.7168961","45.3951142,-72.7168961",False,
15179,DEUXIEME CHANCE CAFE,5850   Rue Jean-Talon Est,St-Léonard,"Québec, Canada",Organisme d'aide alimentaire,Ouvert,20000612,45.585436,-73.580066,298552.28,5049506.38,"45.5852316,-73.5798931","45.5852316,-73.5798931",False,
15185,ALGA MULTI ENR.,8765   Rue Lajeunesse ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20080219,45.546675,-73.638848,293957.94,5045205.08,"45.5469133,-73.6390576","45.5469133,-73.6390576",False,
15189,PIZZA PARADIS,1799 A  Rue Sauvé Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20081201,45.565564,-73.647654,293274.19,5047305.5,"45.567301,-73.6465399","45.567301,-73.6465399",False,
15192,XPRESS CAFE,1140  M25-26 Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Restaurant mets pour emporter,Fermé,20080819,45.500406,-73.575279,298916.94,5040056.58,,,False,
15193,MARCHE KIN-MALEBO,4974   Chemin Queen-Mary ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20081208,45.486393,-73.626783,294889.47,5038504.37,"45.4859555,-73.6269107","45.4859555,-73.6269107",False,
387,LE BISTRO DE PARIS,901   Rue Sherbrooke Est,Montréal,"Québec, Canada",Casse-croûte,Fermé,20120306,45.520034,-73.566044,299640.49,5042237.18,"45.5201374,-73.5664267","45.5201374,-73.5664267",False,
15483,MC DONALD,850   Rue Sainte-Catherine Est,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20230413,45.515864,-73.558557,300225.08,5041773.27,"45.5156003,-73.5585637","45.5156003,-73.5585637",False,
15484,PATISSERIE BOULANGERIE EFES INC.,689   Rue Saint-Roch ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Ouvert,20001023,45.528738,-73.629911,294652.6,5043210.56,"45.5288113,-73.6300808","45.5288113,-73.6300808",False,
15485,CREMERIE ZAZOU ( LA CREMIERE),150  CP817 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Bar laitier,Ouvert,20001024,45.507937,-73.565506,299681.38,5040892.75,,,False,
15486,KANDA RESTAURANT JAPONAIS,2045  1 Rue Bishop ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150909,45.497659,-73.578628,298654.93,5039751.46,"45.4963254,-73.5758664","45.4963254,-73.5758664",False,
15487,RESTAURANT BIG IN JAPAN,3723   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20120131,45.515001,-73.574984,298941.52,5041678.41,"45.5150726,-73.5747812","45.5150726,-73.5747812",False,
15488,LE BARON DE FAILLON,408   Rue Faillon ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20090105,45.540129,-73.62017,295415.37,5044475.29,"45.5401853,-73.6199573","45.5401853,-73.6199573",False,
15489,LES CHEVALIERS DE COLOMB VILLE EMARD,5627   Rue Briand ,Montréal,"Québec, Canada",Autres,Ouvert,20001026,45.462652,-73.596876,297224.14,5035862.74,"45.462351,-73.5968822","45.462351,-73.5968822",False,
15490,RESTAURANT THAI EXPRESS,3131  N45 Boulevard Côte-Vertu ,St-Laurent,"Québec, Canada",Restaurant service rapide,Ouvert,20000707,45.496929,-73.704639,288806.55,5039687.8,,,False,
1102,RESTAURANT CHEZ TOUTOU,4310   Rue Bélanger ,Montréal,"Québec, Canada",Restaurant,Ouvert,20100414,45.566878,-73.585659,298113.65,5047444.4,"45.5668119,-73.585429","45.5668119,-73.585429",False,
13386,RESTAURANT STANASIS,4077   Rue Castille ,Montréal-Nord,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20180314,45.591292,-73.636786,294127.45,5050163.13,"45.5913291,-73.636996","45.5913291,-73.636996",False,
11410,BEAU-SOIR HOCHELAGA,5885   Rue Hochelaga ,Montréal,"Québec, Canada",Épicerie,Ouvert,20080425,45.57202,-73.536636,301940.56,5048012.94,"45.5722575,-73.5368196","45.5722575,-73.5368196",False,
15670,LA CASA DEL HABANO,1434   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Autres,Fermé,20250226,45.498025,-73.58031,298523.56,5039792.27,"45.4979609,-73.5801485","45.4979609,-73.5801485",False,
15671,SUBWAY,2944   Rue Remembrance ,Lachine,"Québec, Canada",Restaurant service rapide,Fermé,20081120,45.437626,-73.69021,289918.6,5033094.62,"45.4390082,-73.6902342","45.4390082,-73.6902342",False,
15672,GREENE AVE BAGEL,4160   Rue Sainte-Catherine Ouest,Westmount,"Québec, Canada",Boulangerie,Fermé changement d'exploitant,20110207,45.486649,-73.587381,297969.52,5038528.64,"45.4863031,-73.5873892","45.4863031,-73.5873892",False,
11408,RESTAURANT LE PRINTEMPS KFC,3121   Rue Hochelaga ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20090611,45.541876,-73.55447,300546.35,5044663.79,"45.5420222,-73.5546865","45.5420222,-73.5546865",False,
15674,TRITON (SERVIBEC),18107   Autoroute Transcanadienne ,Kirkland,"Québec, Canada",Cafétéria,Fermé,20100317,,,,,"45.5967307,-73.5735081","45.5967307,-73.5735081",False,
14739,BRASSERIE BAR ORLY,695   Avenue Orly ,Dorval,"Québec, Canada",Brasserie,Fermé,20080514,45.455272,-73.732023,286652.97,5035064.27,"45.455644,-73.7316612","45.455644,-73.7316612",False,
14741,PHARMAPRIX,4420   Rue Jean-Talon Est,St-Léonard,"Québec, Canada",Magasin à rayons,Fermé,20120629,45.569432,-73.588831,297866.41,5047728.53,"45.5693654,-73.5886632","45.5693654,-73.5886632",False,
14742,ROTISSERIE ST-HUBERT 007,10495   Boulevard Pie-IX ,Montréal-Nord,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20090713,45.587879,-73.634036,294341.35,5049783.49,"45.5879304,-73.6334423","45.5879304,-73.6334423",False,
14743,RESTAURANT STEVE LE ROI INC.,8720   Rue Hochelaga ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20110307,45.601573,-73.519785,303256.57,5051296.79,"45.6015609,-73.5194684","45.6015609,-73.5194684",False,
1050,DEPANNEUR TAOLI,6480   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20101018,45.463941,-73.628541,294748.07,5036009.49,"45.4613581,-73.6334389","45.4613581,-73.6334389",False,
14547,TRAITEUR SAPORITO - KELLS ACADEMY,6865   Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Fermé,20221201,45.459477,-73.630945,294559.31,5035513.71,"45.4594564,-73.6312595","45.4594564,-73.6312595",False,
14548,DOLLAR MAX MONTREAL-EST,7932   Rue Sherbrooke Est,Montréal,"Québec, Canada",Magasin à rayons,Fermé,20141111,45.596357,-73.535037,302066.54,5050717.54,"45.5955034,-73.5348558","45.5955034,-73.5348558",False,
14549,AFRIQUE AU FEMININ,7745   Avenue Champagneur ,Montréal,"Québec, Canada",Entrepôt,Ouvert,20020710,45.528739,-73.630951,294571.32,5043210.76,"45.5288813,-73.6308336","45.5288813,-73.6308336",False,
1296,RESTAURANT JUMBO'S,2255   Avenue 54e ,Lachine,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150210,45.458859,-73.723461,287323.75,5035460.94,"32.8277267,-113.7130588","32.8277267,-113.7130588",False,
14555,GARDERIE EDUCATIVE LE PETIT CASTEL,3317   Boulevard Chevremont ,L'Ile Bizard,"Québec, Canada",Garderie,Ouvert,19991012,45.494647,-73.875108,275482.44,5039482.23,"45.4952674,-73.8754096","45.4952674,-73.8754096",False,
14556,DISTRIBUTION DE VIANDE EN GROS 2000,12209   Avenue Philippe-Panneton ,Montréal,"Québec, Canada",Distributeur en gros de produits carnés,Fermé,20121012,45.628306,-73.602962,296771.82,5054272.72,"45.6281988,-73.6024974","45.6281988,-73.6024974",False,
1290,VU,555   Rue Commune Est,Montréal,"Québec, Canada",Restaurant,Fermé,20110107,,,,,"45.5075285,-73.5519657","45.5075285,-73.5519657",False,
14562,MARIEPAIN,13076   Rue Sherbrooke Est,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Ouvert,20160831,45.656726,-73.509316,304073.99,5057426.0,"45.6565538,-73.5088414","45.6565538,-73.5088414",False,
14563,COLLEGE PREP INTERNATIONAL,7475   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Fermé changement d'exploitant,20121120,45.45401,-73.642251,293674.01,5034907.64,"45.4542435,-73.6423811","45.4542435,-73.6423811",False,
14564,A.C.H.I.M,5847   Rue Hamilton ,Montréal,"Québec, Canada",Résidence de personnes âgées,Fermé,20240626,45.459527,-73.598615,297087.67,5035515.61,"45.459548,-73.5988591","45.459548,-73.5988591",False,
14567,TACO SUPREME,7077  307 Boulevard Newman ,LaSalle,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20150219,45.447155,-73.610573,296150.59,5034141.99,"45.4361786,-73.6258647","45.4361786,-73.6258647",False,
14569,AL.VAN HOUTTE(HACHETTE DISTRIBUTION SERV,1166   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Casse-croûte,Fermé,20071129,45.499258,-73.573662,299043.25,5039928.82,"45.4990804,-73.5735228","45.4990804,-73.5735228",False,
14570,MANOIR CLAUDETTE-BARRE 968,7979   Rue Sherbrooke Est,Montréal,"Québec, Canada",Résidence de personnes âgées,Ouvert,20230213,45.597128,-73.534744,302089.41,5050803.25,"45.597323,-73.5355058","45.597323,-73.5355058",False,
13601,RESTAURANT QUATRE SAISONS,4200   Rue Saint-Jacques ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20091120,45.477143,-73.587189,297983.4,5037472.23,,,False,
13602,CAFE BAR GYPSY,9546   Rue Sherbrooke Est,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20091013,45.611782,-73.526046,302768.52,5052431.51,"45.6116762,-73.5258359","45.6116762,-73.5258359",False,
875,PETRO-CANADA #12260,10110   Avenue Papineau ,Montréal,"Québec, Canada",Épicerie,Ouvert,20081127,45.566967,-73.650823,293027.1,5047461.89,"45.5667808,-73.6508825","45.5667808,-73.6508825",False,
13609,SALON DE THE CAMELLIA SINENSIS,351   Rue Émery ,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20181011,45.514711,-73.563534,299836.06,5041645.41,"45.514717,-73.5637666","45.514717,-73.5637666",False,
13612,STUDIO DU MUSEE JUSTE POUR RIRE,2109   Boulevard Saint-Laurent ,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20070601,45.512175,-73.568745,299428.74,5041363.93,"45.5124072,-73.5685076","45.5124072,-73.5685076",False,
165,BOULANGERIE NOUR,1610   Avenue Dollard ,LaSalle,"Québec, Canada",Boulangerie,Fermé changement d'exploitant,20180125,45.42802,-73.629643,294655.5,5032017.71,"45.4278748,-73.6298992","45.4278748,-73.6298992",False,
11465,MARCHE PILON,779   Rue Église ,Verdun,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20120427,45.463059,-73.573401,299059.95,5035906.04,,,False,
12274,RESTAURANT PHO SAIGON,7064 A  Boulevard Pie-IX ,Montréal,"Québec, Canada",Restaurant,Fermé,20100419,45.565527,-73.589253,297832.96,5047294.59,"45.5497053,-73.5401982","45.5497053,-73.5401982",False,
48578,BRASSERIE CHANTAL,4792   Boulevard Gouin Est,Montréal-Nord,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20150928,45.604506,-73.639124,293947.52,5051631.93,"45.6042382,-73.6389451","45.6042382,-73.6389451",False,
48579,MARCHE STE-GERTRUDE,4846   Boulevard Gouin Est,Montréal-Nord,"Québec, Canada",Épicerie,Ouvert,20130306,45.605344,-73.638884,293966.43,5051725.04,"45.6051656,-73.6386522","45.6051656,-73.6386522",False,
12275,CASA RECEPTIONS,13081   Boulevard Gouin Ouest,Pierrefonds,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20241009,45.502728,-73.8411,278144.23,5040368.42,"45.5035433,-73.8419153","45.5035433,-73.8419153",False,
48582,CLUB SOCIAL MONTREAL-NORD INC.,4898   Boulevard Gouin Est,Montréal-Nord,"Québec, Canada","Bar salon, taverne",Fermé,20150714,45.606416,-73.638655,293984.52,5051844.14,"45.6061412,-73.6384891","45.6061412,-73.6384891",False,
48585,VILLA BELLE RIVE INC.,5320   Boulevard Gouin Est,Montréal-Nord,"Québec, Canada",Résidence de personnes âgées,Ouvert,19930323,45.613867,-73.635839,294205.54,5052671.87,"45.6135985,-73.6357222","45.6135985,-73.6357222",False,
48587,DEPANNEUR MICHEL DING,4252   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20091110,,,,,"45.5970482,-73.6411363","45.5970482,-73.6411363",False,
13464,CONFISERIE COEUR EN ART,2635   Rue Grand Trunk ,Montréal,"Québec, Canada",Local de préparation,Fermé,20150722,45.477351,-73.568291,299460.94,5037493.9,"45.4774548,-73.5683993","45.4774548,-73.5683993",False,
48589,PROJET #5896 G.S.A.T. (CALIXA),4444   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Cafétéria institution d'enseignement,Fermé changement d'exploitant,20090317,,,,,"45.5978342,-73.6372885","45.5978342,-73.6372885",False,
4314,LA GARD. ET PRE-MAT. DES ANGES GARDIENS,4731   Boulevard Robert ,St-Léonard,"Québec, Canada",Garderie,Ouvert,20030326,45.582216,-73.607307,296426.12,5049151.08,"45.5823732,-73.6075102","45.5823732,-73.6075102",False,
48591,EPICERIE ADONAI,4797   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20250508,,,,,"45.6014202,-73.6363057","45.6014202,-73.6363057",False,
48592,BONISOIR AU COIN DU PARC ENR.,4805   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20090212,,,,,"45.601631,-73.6357977","45.601631,-73.6357977",False,
12276,ESSENTIELLEMENT SOL INC.,3870   Rue Ontario Est,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé,20190110,45.548019,-73.542934,301447.57,5045345.95,"45.5480319,-73.5426282","45.5480319,-73.5426282",False,
5111,JUS BOOSTER JUICE,825   Rue Saint-Antoine Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20121031,45.499186,-73.564005,299797.96,5039920.19,"45.4995248,-73.5650408","45.4995248,-73.5650408",False,
46195,CLUB SOCIAL COSENZA (1983) INC,4891   Rue Jarry Est,St-Léonard,"Québec, Canada",Autres,Fermé,20090731,45.579324,-73.595743,297328.17,5048828.48,"45.5794422,-73.5964515","45.5794422,-73.5964515",False,
5116,RELAY (US-73),975  T 2385 Boulevard Roméo-Vachon Nord,Dorval,"Québec, Canada",Épicerie,Fermé,20230602,45.456946,-73.747329,285456.44,5035253.87,,,False,
5092,BOULANGERIE NON SOLO PANE,642   Chemin Bord-du-Lac-Lakeshore ,Dorval,"Québec, Canada",Pâtisserie/Boulangerie,Fermé,20140609,45.439921,-73.735675,286362.38,5033359.08,"45.428234,-73.834062","45.428234,-73.834062",False,
14486,LA CAGE AUX SPORTS,3450   Boulevard Côte-Vertu ,St-Laurent,"Québec, Canada",Restaurant,Ouvert,19990928,45.495701,-73.705893,288708.2,5039551.54,"45.4957144,-73.704317","45.4957144,-73.704317",False,
14487,RESTAURANT MC DONALD #26008,3330   Boulevard Côte-Vertu ,St-Laurent,"Québec, Canada",Restaurant service rapide,Ouvert,19990928,45.496714,-73.704616,288808.28,5039663.83,"45.4957143,-73.704328","45.4957143,-73.704328",False,
14488,TABATIERE CABRY INC.,150  CP247 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Magasin à rayons,Fermé,20160216,45.507937,-73.565506,299681.38,5040892.75,,,False,
14489,PAOLO'S MACHINES EXPRESSO,4603   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20180809,45.520823,-73.587939,297930.08,5042326.48,"45.5210237,-73.5879604","45.5210237,-73.5879604",False,
14490,HOUSE NIGHT CLUB,4521   Boulevard Saint-Laurent ,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20090226,45.520244,-73.586673,298028.89,5042262.03,"45.5204595,-73.5867828","45.5204595,-73.5867828",False,
14491,LES RESTAURANTS FU LAM,3500  980 Boulevard Côte-Vertu ,St-Laurent,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20111212,45.495355,-73.706331,288673.87,5039513.18,,,False,
1366,DEPANNEUR MONSELET,4044   Rue Monselet ,Montréal-Nord,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20101222,45.589606,-73.637698,294055.93,5049975.91,"45.5894595,-73.6375972","45.5894595,-73.6375972",False,
14493,MAISON JEUN'AIDE,4430   Rue Saint-Jacques ,Montréal,"Québec, Canada",Centre d'accueil,Ouvert,19990929,45.475886,-73.590336,297737.17,5037332.82,"45.4757549,-73.590304","45.4757549,-73.590304",False,
13506,SANA RESTAURANT AND SWEET,655   Rue Jarry Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20090813,45.531002,-73.635904,294184.9,5043462.91,"45.5311375,-73.6360905","45.5311375,-73.6360905",False,
13507,RESTAURANTS COO ROUGE,1844   Rue Amherst ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150508,,,,,"45.5146816,-73.5510382","45.5146816,-73.5510382",False,
13510,BUANDERIE BRAINWASH CAFE,3565   Avenue Lorne ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20081002,45.507784,-73.577257,298763.14,5040876.57,"45.507831,-73.5770263","45.507831,-73.5770263",False,
2696,G.V.T. SUPERMARCHE,7522   Rue Lajeunesse ,Montréal,"Québec, Canada",Épicerie,Ouvert,20080721,45.541315,-73.620072,295423.17,5044607.09,"45.5411523,-73.6200413","45.5411523,-73.6200413",False,
891,KASPO PATISSERIE BOULANGERIE,4701 K K Boulevard Saint-Jean ,Dollard-des-Ormeaux,"Québec, Canada",Pâtisserie-dépôt,Fermé,20090219,45.487328,-73.848859,277530.46,5038659.61,,,False,
13523,RESTAURANT SUBWAY,120   Boulevard Henri-Bourassa Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20110331,45.54871,-73.671779,291387.04,5045436.2,"45.5484203,-73.6717526","45.5484203,-73.6717526",False,
13524,LES GANTS BLANCS TRAITEUR INC.,430   Avenue Duluth Est,Montréal,"Québec, Canada",Traiteur,Fermé,20181102,45.52125,-73.575411,298908.85,5042372.92,"45.5211747,-73.5752954","45.5211747,-73.5752954",False,
13527,RESIDENCE CHARLEMAGNE,2520   Avenue Charlemagne ,Montréal,"Québec, Canada",Centre d'accueil,Fermé changement d'exploitant,20171214,45.551466,-73.549618,300925.86,5045729.37,"45.5513864,-73.549869","45.5513864,-73.549869",False,
2642,TABAGIE SUPERMAG,50   Boulevard Saint-Charles ,Beaconsfield,"Québec, Canada",Magasin à rayons,Ouvert,20080722,45.432564,-73.846597,277681.03,5032572.99,"45.4327194,-73.8485867","45.4327194,-73.8485867",False,
13543,CLUB OPIUM,2100   Rue Crescent ,Montréal,"Québec, Canada","Bar salon, taverne",Fermé changement d'exploitant,20081114,45.49848,-73.578375,298674.84,5039842.73,"45.4982373,-73.5782196","45.4982373,-73.5782196",False,
2648,OCEAN SUSHI,3751   Rue Saint-Urbain ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20111221,45.513859,-73.576228,298844.23,5041551.66,"45.5140241,-73.5762613","45.5140241,-73.5762613",False,
13547,PIZZEDELIC QUARTIER LATIN,1641   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Fermé,20120815,45.514935,-73.563113,299869.03,5041670.3,"45.5151231,-73.5632112","45.5151231,-73.5632112",False,
7888,KOJAX SOUFLAKI,705  1262 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20041222,45.502775,-73.570187,299315.1,5040319.43,,,False,
